run,draft_model_name,max_budget,gen_rate,speed,draft_iters,iters,input_0,input_1,mem_use,min_CLP,min_log_prob,new_tokens,prompt_len,t0,t1,tft,tree_h,tree_size,tree_w
33,Qwen/Qwen2.5-0.5B,256,4.5,2.31,14.0,8,640,257,37.24,-6.24,,36,485,1.045,0.9012,2.5053,12.9,256,53
33,Qwen/Qwen2.5-0.5B,512,4.5,2.11,8.5,8,1067,513,38.73,-8.82,,36,485,0.695,1.4412,2.4463,6.1,512,249
33,Qwen/Qwen2.5-0.5B,1024,8.2,1.94,20.2,5,3448,1025,41.75,-7.71,,41,485,1.744,2.482,5.2225,12.0,1024,203
33,Qwen/Qwen2.5-0.5B,2048,7.0,0.78,32.0,5,6993,2049,47.79,-8.79,,35,485,3.136,5.886,9.2996,10.6,2048,395
33,Qwen/Qwen2.5-1.5B,16,3.2,3.93,6.2,10,35,17,42.87,-3.59,,32,485,0.527,0.287,2.98,5.2,16,5
33,Qwen/Qwen2.5-1.5B,32,5.0,4.42,9.9,7,101,33,43.01,-3.85,,35,485,0.8286,0.3043,3.8389,8.9,32,7
33,Qwen/Qwen2.5-1.5B,64,4.7,3.65,10.7,7,161,65,43.2,-4.86,,33,485,0.9571,0.3343,4.3285,9.7,64,14
33,Qwen/Qwen2.5-1.5B,128,6.8,3.22,13.2,5,355,129,43.57,-5.34,,34,485,1.464,0.648,4.6752,12.2,128,22
33,Qwen/Qwen2.5-1.5B,256,7.4,2.33,16.4,5,901,257,44.31,-5.92,,37,485,2.294,0.88,5.1973,14.4,256,41
33,Qwen/Qwen2.5-1.5B,512,5.8,1.77,12.2,6,1294,513,45.79,-8.4,,35,485,1.87,1.4367,3.3067,9.5,512,195
33,Qwen/Qwen2.5-1.5B,1024,8.2,1.27,22.5,4,3267,1025,48.84,-7.6,,33,485,4.0875,2.395,8.4476,14.8,1024,162
33,Qwen/Qwen2.5-1.5B,2048,9.8,0.73,32.0,4,7197,2049,54.89,-8.67,,39,485,7.2225,6.0675,13.5135,10.0,2048,341
33,Qwen/Qwen2.5-3B,16,4.2,3.79,6.0,8,37,17,46.25,-3.47,,34,485,0.83,0.2937,3.0368,5.0,16,5
33,Qwen/Qwen2.5-3B,32,4.7,3.47,7.7,7,77,33,46.35,-3.93,,33,485,1.0571,0.3029,3.502,6.7,32,9
33,Qwen/Qwen2.5-3B,64,5.8,2.84,11.0,6,183,65,46.54,-4.39,,35,485,1.7183,0.3383,3.6683,10.0,64,13
33,Qwen/Qwen2.5-3B,128,4.1,1.39,11.4,8,347,129,46.92,-5.34,,33,485,2.3275,0.6512,4.4232,10.4,128,26
33,Qwen/Qwen2.5-3B,256,4.0,0.95,13.1,9,748,257,47.67,-6.11,,36,485,3.3322,0.8889,5.8408,11.7,256,45
33,Qwen/Qwen2.5-3B,512,5.5,1.38,9.0,6,1079,513,49.17,-8.36,,33,485,2.5617,1.44,4.5607,6.5,512,232
33,Qwen/Qwen2.5-3B,1024,6.4,0.65,23.2,5,3571,1025,52.23,-7.87,,32,485,7.468,2.344,11.9191,15.4,1024,192
34,Qwen/Qwen2.5-0.5B,16,4.6,6.32,6.1,7,38,17,35.86,-3.22,,32,492,0.42,0.3029,1.5787,5.1,16,5
34,Qwen/Qwen2.5-0.5B,32,4.9,5.57,7.9,7,87,33,35.99,-4.02,,34,492,0.5414,0.3314,1.9683,6.9,32,9
34,Qwen/Qwen2.5-0.5B,64,6.2,5.39,11.2,6,189,65,36.17,-4.62,,37,492,0.775,0.3683,2.0104,10.2,64,11
34,Qwen/Qwen2.5-0.5B,128,7.2,4.76,11.6,5,352,129,36.54,-5.52,,36,492,0.842,0.666,2.3712,10.6,128,25
34,Qwen/Qwen2.5-0.5B,256,8.0,3.72,16.6,5,951,257,37.28,-6.21,,40,492,1.256,0.898,2.659,15.4,256,39
34,Qwen/Qwen2.5-0.5B,512,9.0,3.45,14.5,4,1637,513,38.77,-7.74,,36,492,1.18,1.4325,2.4487,11.2,512,150
34,Qwen/Qwen2.5-0.5B,1024,6.4,1.47,22.0,5,3370,1025,41.79,-7.7,,32,492,1.856,2.492,5.1696,14.4,1024,192
34,Qwen/Qwen2.5-0.5B,2048,9.0,1.0,32.0,4,7555,2049,47.83,-8.52,,36,492,3.18,5.865,9.1724,10.8,2048,398
34,Qwen/Qwen2.5-1.5B,16,5.3,6.2,6.8,6,38,17,42.91,-2.84,,32,492,0.57,0.2883,2.0121,5.8,16,4
34,Qwen/Qwen2.5-1.5B,32,5.7,5.6,8.3,6,100,33,43.05,-3.74,,34,492,0.71,0.3017,2.293,7.3,32,8
34,Qwen/Qwen2.5-1.5B,64,7.6,5.54,11.0,5,206,65,43.24,-4.42,,38,492,1.04,0.334,2.4418,10.0,64,13
34,Qwen/Qwen2.5-1.5B,128,9.2,4.55,12.2,4,376,129,43.61,-5.23,,37,492,1.3875,0.645,2.9266,11.2,128,24
34,Qwen/Qwen2.5-1.5B,256,11.0,3.46,18.3,3,787,257,44.35,-5.94,,33,492,2.2933,0.89,3.8748,17.0,256,37
34,Qwen/Qwen2.5-1.5B,512,5.1,1.65,10.1,7,1327,513,45.83,-9.22,,36,492,1.6743,1.44,3.3157,7.7,512,230
34,Qwen/Qwen2.5-1.5B,1024,9.2,1.45,22.2,4,3733,1025,48.88,-8.02,,37,492,3.9675,2.3975,7.662,14.2,1024,246
34,Qwen/Qwen2.5-1.5B,2048,9.2,0.69,32.0,4,8379,2049,54.93,-8.71,,37,492,7.2425,6.1575,13.14,9.8,2048,400
34,Qwen/Qwen2.5-3B,16,8.8,5.79,9.0,4,50,17,46.29,-3.27,,35,492,1.2175,0.2925,3.1732,8.0,16,4
34,Qwen/Qwen2.5-3B,32,8.8,4.92,11.0,4,106,33,46.39,-3.76,,35,492,1.4775,0.3025,3.7768,10.0,32,6
34,Qwen/Qwen2.5-3B,64,7.0,3.57,10.4,5,166,65,46.58,-4.44,,35,492,1.626,0.338,4.0512,9.4,64,12
34,Qwen/Qwen2.5-3B,128,12.3,3.38,14.7,3,423,129,46.96,-5.26,,37,492,2.9933,0.6533,4.7387,13.7,128,20
34,Qwen/Qwen2.5-3B,256,11.7,2.6,15.0,3,784,257,47.71,-6.0,,35,492,3.6067,0.8867,6.0786,13.3,256,43
34,Qwen/Qwen2.5-3B,512,8.4,1.66,12.6,5,1428,513,49.21,-8.01,,42,492,3.62,1.436,4.5854,10.0,512,182
34,Qwen/Qwen2.5-3B,1024,12.3,0.99,29.3,3,4874,1025,52.27,-7.56,,37,492,10.0733,2.3433,12.8793,18.7,1024,148
35,Qwen/Qwen2.5-0.5B,16,5.1,5.89,8.3,7,43,17,38.58,-3.31,,36,953,0.5586,0.3129,3.0257,7.3,16,4
35,Qwen/Qwen2.5-0.5B,32,24.0,12.02,24.5,2,117,33,38.67,-3.48,,48,953,1.625,0.37,3.1354,23.5,32,3
35,Qwen/Qwen2.5-0.5B,64,5.3,5.15,9.8,6,157,65,38.86,-4.78,,32,953,0.67,0.365,3.0728,8.8,64,16
35,Qwen/Qwen2.5-0.5B,128,5.0,3.33,11.7,7,334,129,39.24,-5.46,,35,953,0.83,0.67,3.4834,10.7,128,27
35,Qwen/Qwen2.5-0.5B,256,6.4,3.29,14.0,5,733,257,39.99,-6.28,,32,953,1.038,0.91,3.8214,12.6,256,53
35,Qwen/Qwen2.5-0.5B,512,7.2,2.7,15.4,5,1515,513,41.48,-7.74,,36,953,1.212,1.454,3.9948,12.2,512,158
35,Qwen/Qwen2.5-0.5B,1024,7.6,1.7,22.8,5,3546,1025,44.51,-7.8,,38,953,1.944,2.54,7.5044,14.8,1024,173
35,Qwen/Qwen2.5-0.5B,2048,8.5,0.91,32.0,4,6919,2049,50.53,-8.41,,34,953,3.1875,6.15,10.9415,12.2,2048,355
35,Qwen/Qwen2.5-1.5B,16,4.9,5.56,6.7,7,38,17,45.64,-3.18,,34,953,0.5686,0.3029,4.3842,5.7,16,4
35,Qwen/Qwen2.5-1.5B,32,8.8,6.38,12.0,4,119,33,45.74,-3.52,,35,953,1.0425,0.33,4.593,11.0,32,4
35,Qwen/Qwen2.5-1.5B,64,7.4,4.69,13.6,5,218,65,45.92,-4.27,,37,953,1.222,0.352,4.5464,12.6,64,11
35,Qwen/Qwen2.5-1.5B,128,9.0,3.56,17.8,4,421,129,46.31,-5.03,,36,953,1.8675,0.6625,5.2948,16.8,128,19
35,Qwen/Qwen2.5-1.5B,256,9.0,3.18,14.8,4,716,257,47.06,-6.07,,36,953,1.9225,0.91,6.3374,13.2,256,42
35,Qwen/Qwen2.5-1.5B,512,7.2,2.45,9.0,6,1176,513,48.56,-10.45,,43,953,1.4583,1.4617,5.3003,6.7,512,252
35,Qwen/Qwen2.5-1.5B,1024,11.7,1.59,27.7,3,4056,1025,51.61,-7.51,,35,953,4.8567,2.4633,12.4418,19.0,1024,164
35,Qwen/Qwen2.5-3B,16,8.5,5.18,9.8,4,50,17,49.02,-3.32,,34,953,1.34,0.3025,6.0475,8.8,16,3
35,Qwen/Qwen2.5-3B,32,8.8,4.62,11.2,4,119,33,49.12,-3.67,,35,953,1.5725,0.32,6.4612,10.2,32,6
35,Qwen/Qwen2.5-3B,64,12.3,4.74,14.3,3,230,65,49.31,-4.76,,37,953,2.25,0.35,6.7071,13.3,64,9
35,Qwen/Qwen2.5-3B,128,8.8,3.19,10.8,4,321,129,49.69,-5.3,,35,953,2.0775,0.665,8.2504,9.8,128,25
35,Qwen/Qwen2.5-3B,256,10.2,2.02,17.5,4,936,257,50.45,-5.97,,41,953,4.155,0.9125,10.4491,16.2,256,43
35,Qwen/Qwen2.5-3B,512,6.4,1.27,12.0,5,1352,513,51.94,-11.93,,32,953,3.594,1.464,7.1901,9.2,512,208
35,Qwen/Qwen2.5-3B,1024,12.3,1.07,26.7,3,4423,1025,55.0,-7.39,,37,953,9.1133,2.4133,18.6851,17.0,1024,144
36,Qwen/Qwen2.5-0.5B,16,4.7,5.7,7.1,7,36,17,33.71,-3.55,,33,125,0.4929,0.3357,1.2672,6.1,16,5
36,Qwen/Qwen2.5-0.5B,32,3.4,4.25,6.0,11,65,33,33.8,-4.68,,37,125,0.42,0.3718,1.3609,5.0,32,13
36,Qwen/Qwen2.5-0.5B,64,5.4,5.71,8.0,7,161,65,33.99,-4.89,,38,125,0.5729,0.3814,1.3109,7.0,64,20
36,Qwen/Qwen2.5-0.5B,128,4.4,3.19,9.6,8,331,129,34.37,-5.68,,35,125,0.7188,0.6525,1.519,8.6,128,33
36,Qwen/Qwen2.5-0.5B,256,8.0,4.16,13.3,3,796,257,35.12,-6.52,,24,125,1.04,0.8767,1.975,12.0,256,64
36,Qwen/Qwen2.5-0.5B,512,4.6,2.12,9.0,7,1210,513,36.63,-8.57,,32,125,0.7514,1.41,1.8234,6.6,512,235
36,Qwen/Qwen2.5-0.5B,1024,7.6,1.81,19.6,5,3333,1025,39.63,-7.78,,38,125,1.75,2.448,4.1865,11.0,1024,224
36,Qwen/Qwen2.5-0.5B,2048,6.4,0.72,31.6,5,7127,2049,45.68,-8.81,,32,125,3.072,5.87,8.0106,11.6,2048,454
36,Qwen/Qwen2.5-1.5B,16,3.1,4.07,5.7,7,38,17,40.75,-3.35,,22,125,0.5014,0.2743,1.2548,4.7,16,7
36,Qwen/Qwen2.5-1.5B,32,6.3,6.04,8.7,6,100,33,40.84,-4.02,,38,125,0.7567,0.2917,1.6631,7.7,32,9
36,Qwen/Qwen2.5-1.5B,64,6.4,5.64,8.8,5,157,65,41.03,-4.84,,32,125,0.816,0.32,1.8258,7.8,64,20
36,Qwen/Qwen2.5-1.5B,128,4.0,2.38,9.9,8,240,129,41.41,-5.7,,32,125,1.0513,0.63,2.3612,8.9,128,33
36,Qwen/Qwen2.5-1.5B,256,9.0,2.98,17.2,4,801,257,42.17,-6.2,,36,125,2.1525,0.87,3.0505,16.2,256,45
36,Qwen/Qwen2.5-1.5B,512,4.7,1.64,9.1,7,1173,513,43.69,-8.88,,33,125,1.4671,1.4129,2.0926,6.4,512,258
36,Qwen/Qwen2.5-1.5B,1024,12.0,1.88,23.0,3,3121,1025,46.71,-7.67,,36,125,4.0367,2.3567,6.2593,15.3,1024,187
36,Qwen/Qwen2.5-1.5B,2048,8.5,0.64,31.0,2,5815,2049,52.76,-8.41,,17,125,7.105,6.205,16.7979,10.5,2048,448
36,Qwen/Qwen2.5-3B,16,5.0,3.9,7.4,7,41,17,44.12,-3.28,,35,125,1.0043,0.2786,2.094,6.4,16,5
36,Qwen/Qwen2.5-3B,32,4.9,3.32,8.7,7,81,33,44.21,-4.22,,34,125,1.1757,0.29,2.2398,7.7,32,9
36,Qwen/Qwen2.5-3B,64,5.1,2.75,10.0,7,148,65,44.4,-4.49,,36,125,1.5414,0.33,2.4919,9.0,64,15
36,Qwen/Qwen2.5-3B,128,5.7,1.9,11.1,7,346,129,44.78,-5.26,,40,125,2.3643,0.64,4.0978,10.1,128,25
36,Qwen/Qwen2.5-3B,256,7.2,1.6,16.4,5,762,257,45.54,-6.04,,36,125,3.622,0.87,6.4847,15.0,256,49
36,Qwen/Qwen2.5-3B,512,6.6,1.2,14.0,5,1444,513,47.04,-8.52,,33,125,4.074,1.414,3.1076,11.0,512,178
36,Qwen/Qwen2.5-3B,1024,11.0,0.83,32.0,1,5359,1025,50.1,-7.5,,11,125,10.9,2.31,11.8279,22.0,1024,115
37,Qwen/Qwen2.5-0.5B,16,2.9,3.75,6.1,11,34,17,34.23,-3.88,,32,215,0.4218,0.3545,1.4134,5.1,16,6
37,Qwen/Qwen2.5-0.5B,32,2.7,3.41,6.4,12,66,33,34.33,-4.59,,32,215,0.4425,0.3383,1.9062,5.4,32,14
37,Qwen/Qwen2.5-0.5B,64,33.0,12.78,32.0,1,155,65,34.52,-5.46,,33,215,2.12,0.46,2.2521,32.0,64,8
37,Qwen/Qwen2.5-0.5B,128,8.8,4.86,16.0,5,342,129,34.89,-5.73,,44,215,1.134,0.674,2.597,15.0,128,27
37,Qwen/Qwen2.5-0.5B,256,6.1,2.95,16.1,7,574,257,35.65,-6.58,,43,215,1.1786,0.9071,3.2747,15.1,256,69
37,Qwen/Qwen2.5-0.5B,512,4.9,2.1,11.7,9,1124,513,37.15,-8.55,,44,215,0.9144,1.4156,2.0491,9.2,512,230
37,Qwen/Qwen2.5-0.5B,1024,8.8,1.82,28.2,4,3541,1025,40.16,-7.69,,35,215,2.34,2.455,4.8264,20.8,1024,147
37,Qwen/Qwen2.5-0.5B,2048,8.0,0.91,31.0,5,5622,2049,46.2,-8.97,,40,215,2.944,5.882,8.2933,12.4,2048,533
37,Qwen/Qwen2.5-1.5B,16,2.9,3.41,6.9,11,35,17,41.28,-3.55,,32,215,0.5755,0.28,2.0311,5.9,16,5
37,Qwen/Qwen2.5-1.5B,32,7.3,7.01,8.7,7,81,33,41.37,-4.21,,51,215,0.7371,0.3,2.4418,7.7,32,10
37,Qwen/Qwen2.5-1.5B,64,10.8,7.75,12.0,5,141,65,41.56,-4.99,,54,215,1.06,0.334,2.9354,11.2,64,18
37,Qwen/Qwen2.5-1.5B,128,8.8,3.68,18.5,6,293,129,41.94,-5.65,,53,215,1.7633,0.6383,3.8169,17.8,128,31
37,Qwen/Qwen2.5-1.5B,256,13.2,4.13,20.8,4,659,257,42.7,-6.48,,53,215,2.33,0.8775,4.564,20.0,256,57
37,Qwen/Qwen2.5-1.5B,512,4.6,1.86,6.3,7,921,513,44.21,-9.06,,32,215,1.0371,1.4157,2.6677,4.1,512,250
37,Qwen/Qwen2.5-1.5B,1024,11.3,1.49,29.3,3,3930,1025,47.24,-7.44,,34,215,5.26,2.36,8.1407,21.3,1024,108
37,Qwen/Qwen2.5-1.5B,2048,9.0,0.69,32.0,4,6981,2049,53.29,-11.31,,36,215,6.88,6.1075,12.6886,12.0,2048,475
37,Qwen/Qwen2.5-3B,16,11.3,5.92,13.0,3,48,17,44.65,-2.96,,34,215,1.64,0.2767,3.2593,12.0,16,2
37,Qwen/Qwen2.5-3B,32,16.0,4.5,25.7,3,127,33,44.75,-3.72,,48,215,3.26,0.2967,3.9067,24.7,32,3
37,Qwen/Qwen2.5-3B,64,17.5,5.95,19.0,2,156,65,44.94,-4.55,,35,215,2.61,0.33,4.3853,18.5,64,15
37,Qwen/Qwen2.5-3B,128,15.7,2.64,32.0,3,468,129,45.31,-5.4,,47,215,5.28,0.6467,5.5745,32.0,128,16
37,Qwen/Qwen2.5-3B,256,24.5,4.14,24.0,2,858,257,46.07,-6.6,,49,215,5.05,0.87,7.3031,23.5,256,52
37,Qwen/Qwen2.5-3B,512,8.3,2.22,9.5,6,939,513,47.57,-10.49,,50,215,2.335,1.4167,3.7523,7.5,512,254
37,Qwen/Qwen2.5-3B,1024,12.0,1.04,30.0,3,3759,1025,50.63,-7.52,,36,215,9.2867,2.3033,13.0127,22.3,1024,131
38,Qwen/Qwen2.5-0.5B,16,3.8,4.41,8.1,9,38,17,36.61,-3.31,,34,616,0.5467,0.3111,2.1258,7.1,16,5
38,Qwen/Qwen2.5-0.5B,32,5.3,5.73,8.8,6,84,33,36.7,-4.08,,32,616,0.5983,0.33,2.3917,7.8,32,8
38,Qwen/Qwen2.5-0.5B,64,4.6,3.96,11.4,7,149,65,36.88,-4.89,,32,616,0.7786,0.3743,2.5697,10.4,64,15
38,Qwen/Qwen2.5-0.5B,128,6.6,4.77,10.2,5,281,129,37.25,-5.68,,33,616,0.728,0.656,2.7712,9.2,128,33
38,Qwen/Qwen2.5-0.5B,256,8.5,4.67,12.2,4,675,257,38.02,-6.44,,34,616,0.925,0.8925,3.3334,11.0,256,57
38,Qwen/Qwen2.5-0.5B,512,4.2,2.1,7.0,8,1166,513,39.5,-9.13,,34,616,0.5825,1.4412,2.7693,4.9,512,277
38,Qwen/Qwen2.5-0.5B,1024,4.6,1.03,24.3,7,3129,1025,42.54,-7.96,,32,616,1.9643,2.4886,5.7692,16.7,1024,218
38,Qwen/Qwen2.5-0.5B,2048,7.4,0.84,32.0,5,7002,2049,48.56,-8.77,,37,616,3.042,5.782,9.7167,11.4,2048,417
38,Qwen/Qwen2.5-1.5B,16,4.1,4.65,7.0,8,38,17,43.68,-3.38,,33,616,0.5975,0.2913,3.2369,6.0,16,5
38,Qwen/Qwen2.5-1.5B,32,4.3,3.62,10.6,9,86,33,43.77,-4.02,,39,616,0.8856,0.3144,3.9064,9.7,32,8
38,Qwen/Qwen2.5-1.5B,64,5.7,4.51,10.3,6,160,65,43.96,-4.88,,34,616,0.925,0.3333,4.7177,9.3,64,17
38,Qwen/Qwen2.5-1.5B,128,5.8,2.57,15.7,6,339,129,44.33,-5.48,,35,616,1.6167,0.65,5.1169,14.7,128,28
38,Qwen/Qwen2.5-1.5B,256,6.0,2.06,15.9,8,720,257,45.07,-6.25,,48,616,2.0212,0.895,5.6761,14.5,256,43
38,Qwen/Qwen2.5-1.5B,512,5.3,1.78,9.6,7,1151,513,46.56,-8.15,,37,616,1.5243,1.44,3.7463,7.0,512,209
38,Qwen/Qwen2.5-1.5B,1024,8.5,1.04,31.2,4,4885,1025,49.61,-7.67,,34,616,5.755,2.4025,9.209,21.0,1024,135
38,Qwen/Qwen2.5-3B,16,4.4,3.0,8.9,8,42,17,47.03,-3.08,,35,616,1.1612,0.2987,3.8451,7.9,16,4
38,Qwen/Qwen2.5-3B,32,4.7,3.02,9.3,7,94,33,47.12,-3.83,,33,616,1.2543,0.3043,4.2596,8.3,32,8
38,Qwen/Qwen2.5-3B,64,9.5,4.06,13.0,4,203,65,47.31,-4.62,,38,616,2.0025,0.3375,4.8358,12.0,64,12
38,Qwen/Qwen2.5-3B,128,7.4,2.47,12.6,5,327,129,47.69,-5.31,,37,616,2.336,0.654,5.4473,11.6,128,27
38,Qwen/Qwen2.5-3B,256,8.8,2.05,15.5,4,640,257,48.45,-6.06,,35,616,3.375,0.89,6.7104,14.5,256,45
38,Qwen/Qwen2.5-3B,512,6.4,1.36,11.6,5,1434,513,49.94,-8.23,,32,616,3.266,1.444,5.2274,9.2,512,216
38,Qwen/Qwen2.5-3B,1024,9.5,0.83,27.5,4,4211,1025,53.0,-7.59,,38,616,9.1,2.345,13.6021,18.2,1024,147
39,Qwen/Qwen2.5-0.5B,16,8.0,8.2,9.2,4,49,17,34.64,-3.34,,32,283,0.635,0.34,1.4733,8.2,16,3
39,Qwen/Qwen2.5-0.5B,32,6.4,6.93,8.4,5,89,33,34.73,-3.93,,32,283,0.58,0.344,1.4973,7.4,32,8
39,Qwen/Qwen2.5-0.5B,64,7.2,5.33,13.2,5,201,65,34.92,-4.79,,36,283,0.938,0.414,1.6158,12.2,64,13
39,Qwen/Qwen2.5-0.5B,128,6.4,4.21,11.6,5,342,129,35.29,-5.53,,32,283,0.842,0.678,1.8136,10.6,128,26
39,Qwen/Qwen2.5-0.5B,256,9.0,3.76,20.2,4,896,257,36.08,-5.92,,36,283,1.4975,0.895,2.3151,19.2,256,34
39,Qwen/Qwen2.5-0.5B,512,8.2,3.5,11.4,5,1282,513,37.57,-9.23,,41,283,0.92,1.424,2.3217,9.0,512,222
39,Qwen/Qwen2.5-0.5B,1024,11.0,2.25,28.0,3,4716,1025,40.56,-7.65,,33,283,2.42,2.4733,5.4492,17.0,1024,131
39,Qwen/Qwen2.5-0.5B,2048,9.8,1.09,32.0,4,8474,2049,46.58,-10.26,,39,283,3.04,5.8825,8.3977,8.8,2048,594
39,Qwen/Qwen2.5-1.5B,16,5.7,5.59,8.9,7,47,17,41.68,-2.8,,40,283,0.74,0.2829,1.7349,7.9,16,3
39,Qwen/Qwen2.5-1.5B,32,4.8,4.58,8.6,8,93,33,41.77,-3.76,,38,283,0.7363,0.3,2.0911,7.6,32,7
39,Qwen/Qwen2.5-1.5B,64,9.8,5.31,17.2,4,214,65,41.96,-4.15,,39,283,1.5075,0.33,3.0321,16.2,64,8
39,Qwen/Qwen2.5-1.5B,128,12.3,4.33,20.7,3,493,129,42.34,-4.91,,37,283,2.2033,0.6433,3.9408,19.7,128,15
39,Qwen/Qwen2.5-1.5B,256,12.0,3.23,21.3,3,1111,257,43.14,-5.98,,36,283,2.8433,0.88,4.6049,19.3,256,33
39,Qwen/Qwen2.5-1.5B,512,17.0,3.24,26.5,2,2038,513,44.61,-6.49,,34,283,3.83,1.42,2.9738,24.0,512,48
39,Qwen/Qwen2.5-1.5B,1024,14.3,1.62,32.0,3,5769,1025,47.64,-7.72,,43,283,6.4867,2.38,8.2594,21.0,1024,100
39,Qwen/Qwen2.5-1.5B,2048,10.0,0.74,32.0,4,9024,2049,53.69,-9.86,,40,283,7.29,6.23,16.8269,9.2,2048,516
39,Qwen/Qwen2.5-3B,16,7.2,4.25,10.4,5,54,17,45.06,-3.0,,36,283,1.412,0.282,2.8345,9.4,16,2
39,Qwen/Qwen2.5-3B,32,8.0,4.37,11.4,5,103,33,45.15,-3.73,,40,283,1.536,0.294,3.5389,10.4,32,5
39,Qwen/Qwen2.5-3B,64,15.0,4.94,18.3,3,245,65,45.34,-4.17,,45,283,2.7,0.34,3.8094,17.3,64,8
39,Qwen/Qwen2.5-3B,128,13.3,3.02,19.7,3,505,129,45.72,-5.06,,40,283,3.77,0.6433,5.0348,18.7,128,17
39,Qwen/Qwen2.5-3B,256,17.0,2.56,25.5,2,1227,257,46.48,-5.94,,34,283,5.77,0.88,7.3549,24.0,256,29
39,Qwen/Qwen2.5-3B,512,9.5,1.54,16.2,4,1791,513,47.98,-8.36,,38,283,4.745,1.4275,4.2189,13.0,512,182
39,Qwen/Qwen2.5-3B,1024,7.6,0.66,28.2,5,4212,1025,51.03,-7.34,,38,283,9.176,2.324,15.364,19.4,1024,142
40,Qwen/Qwen2.5-0.5B,16,2.5,3.79,4.8,13,30,17,33.93,-3.94,,33,163,0.3338,0.3354,0.7439,3.8,16,7
40,Qwen/Qwen2.5-0.5B,32,3.5,4.81,5.4,10,60,33,34.03,-4.74,,35,163,0.378,0.35,0.883,4.4,32,14
40,Qwen/Qwen2.5-0.5B,64,3.3,4.14,5.7,10,98,65,34.21,-5.49,,33,163,0.409,0.39,1.0547,4.7,64,28
40,Qwen/Qwen2.5-0.5B,128,4.2,3.51,7.4,8,232,129,34.59,-6.21,,34,163,0.55,0.66,1.635,6.4,128,47
40,Qwen/Qwen2.5-0.5B,256,4.7,2.75,11.0,7,500,257,35.34,-6.79,,33,163,0.8257,0.8886,2.1631,10.0,256,77
40,Qwen/Qwen2.5-0.5B,512,3.5,1.67,8.5,10,921,513,36.85,-8.28,,35,163,0.681,1.413,1.9733,6.2,512,245
40,Qwen/Qwen2.5-0.5B,1024,7.0,1.75,18.3,7,2622,1025,39.86,-8.42,,49,163,1.5471,2.4586,4.7739,11.7,1024,297
40,Qwen/Qwen2.5-0.5B,2048,6.5,0.76,28.7,6,5202,2049,45.9,-9.09,,39,163,2.715,5.87,7.9822,11.0,2048,537
40,Qwen/Qwen2.5-1.5B,16,4.1,5.12,6.3,10,31,17,40.97,-3.86,,41,163,0.524,0.275,1.0896,5.3,16,7
40,Qwen/Qwen2.5-1.5B,32,3.8,4.58,6.1,9,68,33,41.07,-4.53,,34,163,0.5278,0.2967,1.236,5.1,32,12
40,Qwen/Qwen2.5-1.5B,64,3.8,3.86,7.0,9,126,65,41.26,-5.33,,34,163,0.6511,0.3267,1.3296,6.0,64,25
40,Qwen/Qwen2.5-1.5B,128,3.7,2.36,8.2,9,228,129,41.63,-6.08,,33,163,0.9211,0.63,1.7954,7.2,128,42
40,Qwen/Qwen2.5-1.5B,256,4.5,2.13,9.4,8,472,257,42.39,-6.93,,36,163,1.2375,0.8762,2.551,8.4,256,80
40,Qwen/Qwen2.5-1.5B,512,4.5,1.87,6.1,8,986,513,43.91,-8.5,,36,163,0.9925,1.4163,2.5479,4.1,512,274
40,Qwen/Qwen2.5-1.5B,1024,5.9,0.98,19.6,8,2838,1025,46.93,-8.51,,47,163,3.6125,2.3625,7.0222,12.5,1024,279
40,Qwen/Qwen2.5-1.5B,2048,4.3,0.38,26.0,7,4024,2049,52.99,-9.44,,30,163,5.2243,6.1771,12.2878,11.3,2048,738
40,Qwen/Qwen2.5-3B,16,3.0,3.22,4.8,11,28,17,44.35,-3.9,,33,163,0.6527,0.2791,1.4623,3.8,16,7
40,Qwen/Qwen2.5-3B,32,4.0,3.35,6.6,9,76,33,44.44,-4.66,,36,163,0.9033,0.2911,1.5313,5.6,32,11
40,Qwen/Qwen2.5-3B,64,5.0,3.4,7.1,7,132,65,44.63,-5.08,,35,163,1.1429,0.3314,1.9044,6.1,64,20
40,Qwen/Qwen2.5-3B,128,4.7,2.07,7.7,7,248,129,45.01,-5.99,,33,163,1.6343,0.6486,2.6431,6.7,128,38
40,Qwen/Qwen2.5-3B,256,5.5,1.74,9.5,4,493,257,45.77,-6.71,,22,163,2.295,0.8675,4.1929,8.2,256,75
40,Qwen/Qwen2.5-3B,512,5.7,1.44,8.3,7,1167,513,47.27,-7.93,,40,163,2.5529,1.4157,3.4696,6.0,512,221
40,Qwen/Qwen2.5-3B,1024,7.6,0.91,17.8,5,2866,1025,50.32,-8.23,,38,163,6.046,2.306,9.7348,10.2,1024,235
41,Qwen/Qwen2.5-0.5B,16,3.6,5.26,5.6,10,35,17,36.43,-3.73,,36,585,0.384,0.303,1.9032,4.6,16,5
41,Qwen/Qwen2.5-0.5B,32,18.5,9.01,25.0,2,108,33,36.52,-3.2,,37,585,1.665,0.39,2.0449,24.5,32,4
41,Qwen/Qwen2.5-0.5B,64,15.7,9.57,18.3,3,160,65,36.7,-5.06,,47,585,1.2467,0.39,2.204,17.7,64,12
41,Qwen/Qwen2.5-0.5B,128,33.0,11.5,32.0,1,370,129,37.08,-5.75,,33,585,2.18,0.69,2.6589,32.0,128,20
